entity_text,paper_count,pmids,entity_type,sources,mean_confidence
Composition of garments available in the nordic retail mass market and post-consumer textile waste market,1,40235705,FUL,statistical,1.0
Compendium on Food Crop Plants,1,35328657,FUL,statistical,1.0
Compendium of D&I Catalogs represents a simple,1,40895450,FUL,statistical,1.0
Combining Protein Conformational Diversity and Phylogenetic Information Using,1,37184204,FUL,statistical,1.0
Commonwealth Agricultural Bureau International,1,39044904,FUL,statistical,1.0
CompSafeNano,1,39872495,COM,statistical,1.0
CompPath,1,37832430,COM,statistical,1.0
CommunityYeastract,1,36350610,COM,statistical,1.0
Community with Introduced Status database,1,36494323,FUL,v2_bert,0.74520606
Community Health Index number,1,38425493,FUL,statistical,1.0
Community Earth System Model,1,39805871,FUL,statistical,1.0
Communication Platform,1,37017830,FUL,v2_bert,0.6723983
Commons,1,39225545,FUL,v2_bert,0.5270166
Companion-Probe,1,35487136,COM,v2_bert,0.8682163
Common Metabolic Diseases Knowledge Portal,1,37233759,FUL,statistical,1.0
Common Data Elements Repository,1,38722607,FUL,statistical,1.0
Common Data Elements,1,38722607,FUL,v2_bert,0.6534898
Common Coordinate Framework,1,36973309,FUL,statistical,1.0
Common Assembly Database,1,36300618,FUL,ruler,1.0
Comet-ReCom,1,37463622,COM,v2_bert,0.8136029
ComboSC,1,38041202,COM,statistical,1.0
CompaCt,1,37549177,COM,statistical,1.0
Companion-Probe & Race,1,35487136,FUL,statistical,1.0
Compendium Isotoporum Medii Aevi,1,35729167,FUL,statistical,1.0
Comparative MHC Nomenclature Committee,1,39436012,FUL,statistical,1.0
Comparison of Database Searching Programs for the Analysis of Single-Cell Proteomics Data,1,36892105,FUL,statistical,1.0
CompariPSSM,1,39471470,COM,statistical,1.0
Comparative Study of Vibrational Raman Optical Activity with Different Time-Dependent Density Functional Approximations,1,35512708,FUL,statistical,1.0
Comparative Sequencing Analysis Platform,1,38532317,FUL,statistical,1.0
Comparative RNA-Seq Pipeline,1,36436489,FUL,statistical,1.0
Comparative Proteomic Atlas of Two,1,39808083,FUL,statistical,1.0
Comparative Map,1,36930729,FUL,v2_bert,0.96175814
Comparative Genomics of &,1,40001581,FUL,statistical,1.0
Companion-Probe & Race platform for interrogating nuclear protein and migration of living cells,1,35487136,FUL,statistical,1.0
Comparative Genomics Resource,1,37759191,FUL,statistical,1.0
Comparative Genomic Analysis of Bacterial Data in BV-BRC,1,38819571,FUL,statistical,1.0
Comparative Genome Resource,1,36370100,FUL,statistical,1.0
Comparative Genome Annotation,1,38819560,FUL,statistical,1.0
Comparative Epigenome Browser,1,37156621,FUL,statistical,1.0
Comparative Clustering,1,37549177,FUL,statistical,1.0
Companion-Probe consists of two polypeptide complexes that were structured with nuclear localization signal,1,35487136,FUL,statistical,1.0
CoV-RDB,1,35263335,COM,statistical,1.0
CoRRE Trait,1,39025901,COM,v2_bert,0.8145898
Comprehensive R Archive Network,1,39673440,FUL,statistical,1.0
CoRRE,1,39025901,COM,v2_bert,0.9936286
CircBase,1,38233808,COM,statistical,1.0
Circ2Traits,1,40886269,COM,ruler,1.0
CirRBP,1,35810958,COM,v2_bert,0.67199403
Cinescale,1,37822886,COM,v2_bert,0.67500174
CineScale2,1,37822886,COM,statistical,1.0
CilioGenics,1,38989623,COM,statistical,1.0
CiliaMiner,1,37542408,COM,ruler,1.0
CidalsDB,1,39609715,COM,statistical,1.0
Ciclops,1,35880126,COM,v2_bert,0.7379308
CicerSpTEdb2.0,1,37646938,COM,v2_bert,0.9345725
CicerSpTEdb,1,37646938,COM,ruler,1.0
Cicer Species Transposable,1,37646938,FUL,ruler,1.0
Cicer MethVarMap database developed in this study enables researchers to readily visualize methylation variation within the genes and genomic regions of their interest,1,38702947,FUL,statistical,1.0
Cicer MethVarMap,1,38702947,COM,v2_bert,0.770491
CiTSA which,1,36912931,COM,v2_bert,0.92554414
CiTSA,1,36912931,COM,v2_bert,0.98100346
Chákṣu-a,1,36737439,COM,v2_bert,0.8319362
CircMiMi,1,35524165,COM,statistical,1.0
CircNetVis,1,38233808,COM,statistical,1.0
CircPrime,1,37208611,COM,statistical,1.0
CircleBase,1,34792166,COM,statistical,1.0
Cis-Regulatory Elements and their activity in human cells and tissues,1,39014503,FUL,statistical,1.0
CirrMRI600,1,40436863,COM,v2_bert,0.97243583
Circular Permutation Database,1,36582435,FUL,statistical,1.0
Circular Dichroism,1,37881887,FUL,statistical,1.0
Circular Bioeconomy in Action: Transforming Food Wastes into Renewable Food Resources,1,39335935,FUL,statistical,1.0
Circuits-Level Electrical Measurements Dataset,1,38844496,FUL,statistical,1.0
CircosJS,1,35916725,COM,statistical,1.0
Circadian ontogenetic metabolomics atlas,1,40580317,FUL,v2_bert,0.9242804
CircPro,1,39152148,COM,statistical,1.0
Circadian Ontogenetic Metabolomics Atlas,1,40580317,FUL,statistical,1.0
CircadiPy,1,39117154,COM,statistical,1.0
CircaKB,1,39329269,COM,statistical,1.0
CircVIS,1,35681126,COM,statistical,1.0
CircRNA-RBP Web Server,1,35810958,FUL,statistical,1.0
CircRNA to Cancer Database,1,39246384,FUL,statistical,1.0
CircProPlus,1,39152148,COM,statistical,1.0
Chákṣu,1,36737439,COM,v2_bert,0.804409
ChronobioticsDB,1,40700252,COM,statistical,1.0
Chronic Freshwater Ecotoxicity Database and Biotic Ligand Model for Nickel for Regulatory Applications in Europe,1,36650904,FUL,statistical,1.0
Chloroplast Genome Annotation Tools,1,36142721,FUL,statistical,1.0
Chordata Olfactory Receptor Database,1,35696018,FUL,statistical,1.0
Choose Your Own Adventure,1,38660610,FUL,statistical,1.0
CholecInstanceSeg,1,40394065,COM,statistical,1.0
Cholec80-CVS,1,37031247,COM,statistical,1.0
Chloroplast Long-read Assembly Workflow,1,38335225,FUL,statistical,1.0
Chloroplast Genome Information Resource(CGIR,1,39805772,FUL,statistical,1.0
Chloroplast Genome Information Resource,1,39805772,FUL,v2_bert,0.9964123
Chloroplast Genome,1,36142721,FUL,v2_bert,0.6520088
Chowghat Green Dwarf,1,39567709,FUL,statistical,1.0
Chloroplast Cell-Free Systems from Different Plant Species,1,39028299,FUL,statistical,1.0
ChloroKB,1,38502513,COM,statistical,1.0
Chitosan Nanoparticles: A Versatile Platform for Biomedical Applications,1,36233864,FUL,statistical,1.0
Chisco,1,39572577,COM,v2_bert,0.9867121
Chiral Ligand and Catalyst Database,1,40181386,FUL,statistical,1.0
Chipola,1,40341999,COM,v2_bert,0.9925499
ChineseMPD,1,39143093,COM,statistical,1.0
Chorus,1,38547405,COM,v2_bert,0.97776234
Chr13:51760995A,1,39742295,COM,statistical,1.0
Chromosome-centric,1,38626392,FUL,ruler,1.0
Chromosome-Level Genome Assembly and Annotation for the Clouded Apollo Butterfly,1,38368625,FUL,statistical,1.0
Chromosome-Scale Genome Assembly and Annotation of Allotetraploid Annual Bluegrass,1,36574983,FUL,statistical,1.0
Chromosome-Scale Assembly and Annotation of Eight Arabidopsis thaliana Ecotypes,1,39101619,FUL,statistical,1.0
Chromosome-Level Reference Genomes for Two Strains of Caenorhabditis briggsae,1,35348662,FUL,statistical,1.0
Chromosome-Level Genome Assembly of the Heptageniid Mayfly Parafronurus youi,1,39989025,FUL,statistical,1.0
Chromosome-Level Genome Assembly and Annotation of the Amur Rat Snake Elaphe schrenckii,1,40333365,FUL,statistical,1.0
Chromosome-Level Genome Assembly and Annotation of a Periodical Cicada Species,1,38190231,FUL,statistical,1.0
Chromosome-Level Genome Assembly and Annotation of Corallium,1,39917963,FUL,statistical,1.0
Chromosome Database of the Vascular Flora of the Catalan,1,37646943,FUL,statistical,1.0
ChrisGMB,1,38722028,COM,statistical,1.0
Chromosome Database,1,37646945,FUL,v2_bert,0.6110088
Chromosome Counts Database,1,37646942,FUL,ruler,1.0
ChromoMap,1,35016614,COM,statistical,1.0
ChromeOS,1,39875867,COM,statistical,1.0
ChromScore,1,40346707,COM,statistical,1.0
ChromLoops,1,36243984,COM,ruler,1.0
ChromActivity,1,40346707,COM,statistical,1.0
Cis-regulatory elements,1,39742806,FUL,statistical,1.0
Cistrome DB,1,37971305,COM,v2_bert,0.68508
Cistrome Explorer,1,36688700,COM,v2_bert,0.8229243
CloudATAC,1,39041910,COM,statistical,1.0
Clustered Regularly Interspaced Short Palindromic Repeats,1,39213392,FUL,statistical,1.0
ClusterONE,1,38492232,COM,statistical,1.0
ClusterCAD,1,36416273,COM,statistical,1.0
Cluster3,1,40023021,COM,statistical,1.0
ClustalO,1,35430947,COM,statistical,1.0
ClusPro,1,38385879,COM,statistical,1.0
CluePedia,1,36209090,COM,statistical,1.0
Cloud Platform for,1,38108505,FUL,v2_bert,0.7857461
Clustering,1,36478271,FUL,v2_bert,0.59280807
Cloud ATAC,1,39041910,COM,v2_bert,0.83293897
Closha,1,39533201,COM,statistical,1.0
Clonal Germplasm,1,35928399,FUL,v2_bert,0.55035436
Cliopatria ,1,39939607,COM,v2_bert,0.83502567
Cliopatria,1,39939607,COM,v2_bert,0.9728796
Clinvar,1,37214420,COM,statistical,1.0
Clinico-Genomic Database,1,38057611,FUL,v2_bert,0.83118963
Clustered miRNAs co-localized with CNVs,1,36287286,FUL,statistical,1.0
Clusters in Human Posture Recognition Research,1,39943272,FUL,statistical,1.0
ClinicalOmicsDB,1,37811874,COM,statistical,1.0
CoMentG,1,38564426,COM,statistical,1.0
CoRE,1,40248245,COM,statistical,1.0
CoQUAD,1,35655148,COM,statistical,1.0
CoPerm 1.0,1,39154051,COM,v2_bert,0.9386869
CoPerm,1,39154051,COM,statistical,1.0
CoNECo,1,39411448,COM,statistical,1.0
CoNCRAtlas,1,37266406,COM,ruler,1.0
CoMutDB,1,36355452,COM,ruler,1.0
CoMent,1,35662459,COM,statistical,1.0
Clusters of Orthologous Genes,1,39494517,FUL,ruler,1.0
CoGTEx,1,39365797,COM,v2_bert,0.99709177
CoDNaS-RNA,1,34954795,COM,v2_bert,0.99378943
CoDNaS-Q,1,36111870,COM,v2_bert,0.99880266
CoCoN-Database,1,35159786,COM,statistical,1.0
Co-OPT,1,36862657,COM,v2_bert,0.9974907
CmEIN3,1,37310261,COM,statistical,1.0
Clusters of Orthologous Groups,1,40606672,FUL,statistical,1.0
Clinically Annotated Transcriptomic Atlas of Nervous System Tumors,1,40423244,FUL,statistical,1.0
Clinical concept Annotations for Cancer Events and Relations,1,39225779,FUL,v2_bert,0.98850816
CiteSpace VI,1,38065914,COM,statistical,1.0
Classifier,1,37016293,FUL,v2_bert,0.6226279
ClearTau,1,37402718,COM,v2_bert,0.6602274
ClearMap,1,37222748,COM,statistical,1.0
ClearColi,1,35024919,COM,v2_bert,0.8377055
CldNet,1,40044760,COM,v2_bert,0.9852976
Clc-db,1,40181386,COM,statistical,1.0
Clavien-Dindo Grade,1,40023021,FUL,statistical,1.0
Classroom Group Engagement Dataset,1,40240385,FUL,statistical,1.0
Class VI Database,1,40546922,FUL,statistical,1.0
Climate,1,40481004,FUL,v2_bert,0.5652687
Clair3-MP,1,37537536,COM,statistical,1.0
Clair3,1,37537536,COM,v2_bert,0.5528846
CjPCA,1,36130924,COM,statistical,1.0
City-scale and longitudinal dataset of anonymized human mobility trajectories,1,38637602,FUL,statistical,1.0
Citrus Pan-Genome to Breeding Database,1,36004795,FUL,statistical,1.0
Citrus Genome Database,1,39937662,FUL,statistical,1.0
Citizen Science Mosquito Surveillance by Ad Hoc Observation Using the iNaturalist Platform,1,35627874,FUL,statistical,1.0
CliPheKB,1,40996710,COM,statistical,1.0
Climate Change Dataset for Brazil,1,36670117,FUL,v2_bert,0.9329081
Clinical concept Annotations for Cancer Events,1,39225779,FUL,v2_bert,0.86175936
Clinical Entities Annotation Guidelines in Spanish,1,39283593,FUL,statistical,1.0
Clinical Relevance of Alterations in Cancer,1,37181287,FUL,ruler,1.0
Clinical Registry Digital Database on Invasive Fungal Infections in India,1,38248951,FUL,statistical,1.0
Clinical Proteomics Tumor Analysis Consortium,1,37993103,FUL,statistical,1.0
Clinical Proteomic Tumor Analysis Consortium database,1,38928396,FUL,statistical,1.0
Clinical Phenotype Knowledgebase,1,40996710,FUL,statistical,1.0
Clinical Microbiomics Human Microbiome Profiler,1,39483755,FUL,statistical,1.0
Clinical Library Databases,1,39010797,FUL,v2_bert,0.6485796
Clinical Annotation of Digital Histopathology Slides,1,37544362,FUL,statistical,1.0
Climate-related Financial Policies Database,1,37415233,FUL,statistical,1.0
CliniFact,1,39820357,COM,v2_bert,0.99687064
ClinPharmSeq,1,35901010,COM,statistical,1.0
ClinGen Variant Curation Interface,1,35039090,COM,v2_bert,0.7336335
ClinGen NTRK Fusions Somatic Cancer Variant Curation,1,35366592,COM,v2_bert,0.6781131
ClinGen JEDI,1,39793579,COM,v2_bert,0.6181961
ClinEpiDB,1,34718728,COM,statistical,1.0
Climatological,1,39905024,FUL,v2_bert,0.571918
Comprehensive Pancancer Analysis of Drug Sensitivity,1,38770717,FUL,statistical,1.0
Comprehensive Resistance Prediction for Tuberculosis,1,40178927,FUL,statistical,1.0
Chinese soil conservation dataset,1,37236982,FUL,v2_bert,0.88119316
CrUP,1,40502934,COM,statistical,1.0
CryoCRAB,1,40483273,COM,statistical,1.0
Cryo2StructData,1,38710720,COM,statistical,1.0
Cryo-EM,1,36305870,COM,statistical,1.0
CrySyS,1,38102155,COM,statistical,1.0
Cry2Ab,1,37018465,COM,statistical,1.0
Cry1Fa,1,37018465,COM,statistical,1.0
Cry1Ac,1,37018465,COM,statistical,1.0
Cry1Ab,1,37018465,COM,statistical,1.0
Crux Toolkit for Analysis of Bottom-Up Tandem Mass Spectrometry Proteomics Data,1,36598107,FUL,statistical,1.0
Crux,1,36598107,COM,v2_bert,0.6604694
CrusTome,1,37130083,COM,statistical,1.0
CrowdGleason,1,39488043,COM,statistical,1.0
CrowdGO,1,35560159,COM,statistical,1.0
Crowd,1,38167525,FUL,v2_bert,0.5885633
CrossMP,1,39062661,COM,statistical,1.0
CrossDome,1,37377956,COM,statistical,1.0
Cross-tissue Immune cell type or state Enrichment analysis of gene lists for Cancer,1,39363510,FUL,statistical,1.0
CryoEM,1,40413174,COM,statistical,1.0
CryoGrid,1,37553584,COM,statistical,1.0
CryoPPP,1,37349345,COM,statistical,1.0
CsMPDB,1,39746417,COM,statistical,1.0
Cucume,1,36698975,COM,ruler,1.0
Cucumber-DB,1,38907525,COM,statistical,1.0
CucCAP,1,40061803,COM,statistical,1.0
CubeSat,1,36426050,COM,statistical,1.0
CuPCA,1,39231258,COM,statistical,1.0
CuGenDBv2,1,36271794,COM,ruler,1.0
CuFeSe,1,39263631,COM,statistical,1.0
Crystallography Open Database,1,38115123,FUL,ruler,1.0
CrypticProteinDB,1,37275273,COM,ruler,1.0
Crystallography Fragment Screening Platform,1,38581280,FUL,statistical,1.0
Crystallography,1,38115123,FUL,v2_bert,0.6168813
CrystalDFT,1,40109263,COM,statistical,1.0
Crystal Structure Database,1,35394655,FUL,statistical,1.0
Cryptogamia-Lichenes section of the Herbarium Universitatis Taurinensis,1,39958908,FUL,statistical,1.0
Cryptogamia-Lichenes of the Herbarium Universitatis Taurinensis,1,39958908,FUL,statistical,1.0
CryptoBench,1,39693053,COM,statistical,1.0
Cross-tissue Immune Cell Type Enrichment and Expression Map Visualization for Cancer,1,39363510,FUL,statistical,1.0
Cross-platform social dynamics,1,38307909,FUL,statistical,1.0
Cross-link Structural Pattern Analyzer,1,40433759,FUL,statistical,1.0
Critical Feature Attention,1,39994292,FUL,statistical,1.0
Crop Metabolome database,1,38818975,FUL,statistical,1.0
CromoCat,1,37646943,COM,ruler,1.0
Croatian Psycholinguistic Database,1,40281369,FUL,statistical,1.0
CroPCS,1,40899639,COM,statistical,1.0
Critical Role of Commercial Analytical Reference Standards in the Control of Chemical Risks,1,39878487,FUL,statistical,1.0
Critical Review on Artificial Intelligence-Based Microplastics Imaging Technology,1,36673905,FUL,statistical,1.0
Critical Infrastructure Spatial Index,1,35365664,FUL,statistical,1.0
Critical Assessment of protein Intrinsic Disorder,1,37246642,FUL,v2_bert,0.6728446
Crop Weed Field Image Dataset,1,40175374,FUL,statistical,1.0
Criminal Justice Administrative Records System,1,36097180,FUL,statistical,1.0
Crime Stereotypicality and Severity Database,1,36509942,FUL,statistical,1.0
CriSSD,1,36509942,COM,statistical,1.0
Cretaceous Diatom Database,1,39215544,FUL,statistical,1.0
CreelCat,1,37923797,COM,v2_bert,0.85816324
