pmid,source,setfit_confidence
21945336,setfit,0.6871668
34220744,setfit,0.6871542
30452381,setfit,0.68709666
29979661,setfit,0.687093
23553801,setfit,0.687077
24564956,setfit,0.68706834
32420996,setfit,0.6870449
33641184,setfit,0.6870257
28732082,setfit,0.68702006
33466895,setfit,0.6870188
26656615,setfit,0.68699145
25055921,setfit,0.6869909
31841132,setfit,0.68697214
32663284,setfit,0.68695205
32361856,setfit,0.6869515
22181660,setfit,0.6869372
24320595,setfit,0.68692464
30815154,setfit,0.68691343
25209047,setfit,0.6869039
31762842,setfit,0.6869029
32690973,setfit,0.6868916
26315440,setfit,0.6868752
27242719,setfit,0.68684024
31665515,setfit,0.6868361
29350911,setfit,0.6868315
26220461,setfit,0.6867991
30576490,setfit,0.6867801
28490127,setfit,0.6867714
27778468,setfit,0.6867236
23259841,setfit,0.68672097
22068921,setfit,0.6866762
28931635,setfit,0.68667597
30988307,setfit,0.68666214
21520336,setfit,0.68662834
33269985,setfit,0.6866232
30451108,setfit,0.6866031
34187007,setfit,0.68660253
27018265,setfit,0.6865718
30357587,setfit,0.6865595
33239654,setfit,0.68653685
23900247,setfit,0.6865116
33177948,setfit,0.6865093
33592595,setfit,0.6864992
21999355,setfit,0.68649274
25962135,setfit,0.68646896
27799277,setfit,0.6864405
28665131,setfit,0.68641376
34138921,setfit,0.6864045
32145577,setfit,0.68640053
28463398,setfit,0.6863798
30984233,setfit,0.6863789
22829736,setfit,0.68636954
31024904,setfit,0.6863679
34193958,setfit,0.6863602
31138159,setfit,0.686358
29402907,setfit,0.6863509
32624626,setfit,0.6863411
26286858,setfit,0.68633795
30030469,setfit,0.68632853
30275593,setfit,0.6862783
31595406,setfit,0.6862605
33305317,setfit,0.6862451
30652574,setfit,0.68618417
30923379,setfit,0.6861345
24204935,setfit,0.68611735
28252635,setfit,0.68609273
32652309,setfit,0.68609047
23885451,setfit,0.6860796
31819098,setfit,0.6860613
25432889,setfit,0.68603134
31434899,setfit,0.68601924
23793157,setfit,0.68599844
32686750,setfit,0.68598723
27252213,setfit,0.68596387
34508260,setfit,0.6859577
35011391,setfit,0.6859322
29860441,setfit,0.6859291
35386979,setfit,0.68592787
25580689,setfit,0.6859247
33148820,setfit,0.6859162
28820125,setfit,0.6858846
26846781,setfit,0.6858723
25386923,setfit,0.68586963
28648396,setfit,0.68586755
28685932,setfit,0.6858504
36119373,setfit,0.6858462
29642019,setfit,0.68581414
28270198,setfit,0.6858134
32479601,setfit,0.68580467
32277990,setfit,0.68579185
30104386,setfit,0.6857736
32723855,setfit,0.68577087
29220453,setfit,0.68573195
27603513,setfit,0.6857085
33020633,setfit,0.6856386
31873010,setfit,0.6856233
30125107,setfit,0.68562174
21938622,setfit,0.68561316
26955465,setfit,0.6855953
26578600,setfit,0.6855931
29474909,setfit,0.6855475
25178289,setfit,0.685533
29140524,setfit,0.68552065
35515793,setfit,0.685508
33847981,setfit,0.68548745
33488546,setfit,0.68547463
27377064,setfit,0.6854614
31157218,setfit,0.68545985
32849823,setfit,0.6854141
24037269,setfit,0.6854135
27310264,setfit,0.68540704
31419827,setfit,0.6854014
25787233,setfit,0.6853963
25380779,setfit,0.68538517
30942676,setfit,0.6853766
31634369,setfit,0.6853646
29364988,setfit,0.6853537
24339831,setfit,0.6853479
32787658,setfit,0.68534184
27878450,setfit,0.68532014
26551944,setfit,0.6852988
31749817,setfit,0.68525016
32570350,setfit,0.68523335
29194524,setfit,0.68522835
23660232,setfit,0.68522173
25202745,setfit,0.68515563
24899851,setfit,0.68514663
30715466,setfit,0.68514574
27453069,setfit,0.68512076
34806976,setfit,0.685108
33656437,setfit,0.68509597
35005150,setfit,0.6850941
33173043,setfit,0.68508923
23379628,setfit,0.6850884
33350578,setfit,0.6850847
30769826,setfit,0.6850686
33900122,setfit,0.68504256
33835456,setfit,0.6850377
25178365,setfit,0.6850178
21214365,setfit,0.6849687
23176546,setfit,0.684943
29034288,setfit,0.6849162
29231920,setfit,0.68488526
34793578,setfit,0.6848805
33502607,setfit,0.68488026
31598630,setfit,0.6848655
26107351,setfit,0.6848581
26379465,setfit,0.6848569
25632106,setfit,0.6848168
34938144,setfit,0.68481284
32365960,setfit,0.68480694
24905854,setfit,0.6848053
30407557,setfit,0.6847962
32693796,setfit,0.6847734
26377875,setfit,0.6847692
24391359,setfit,0.6847442
22859749,setfit,0.68473524
21572886,setfit,0.6846955
33484557,setfit,0.684672
29036329,setfit,0.684665
25414350,setfit,0.6846329
30305743,setfit,0.684628
23197657,setfit,0.6846204
21307310,setfit,0.6845933
27748755,setfit,0.6845858
32031369,setfit,0.68458337
34144929,setfit,0.6845816
24106090,setfit,0.6845662
30483819,setfit,0.68455184
30137425,setfit,0.6845339
34574372,setfit,0.68453306
30364340,setfit,0.6845273
24201223,setfit,0.6845189
26022565,setfit,0.684498
31149733,setfit,0.6844969
22054246,setfit,0.6844891
25959660,setfit,0.68448526
28275836,setfit,0.68446124
24591511,setfit,0.68446046
26151312,setfit,0.6844594
32991828,setfit,0.6844571
25563458,setfit,0.6844325
31936139,setfit,0.6844112
26536860,setfit,0.6844037
30805861,setfit,0.6843963
29222464,setfit,0.68439525
33809949,setfit,0.6843611
32577447,setfit,0.6843506
34234809,setfit,0.68434656
21749974,setfit,0.6843428
29868123,setfit,0.68433017
29663269,setfit,0.68432736
25577389,setfit,0.68432575
27084333,setfit,0.6843221
26412485,setfit,0.684322
27436239,setfit,0.6843177
29619235,setfit,0.68429875
26243826,setfit,0.6842954
27280867,setfit,0.6842909
33914028,setfit,0.68428904
30862647,setfit,0.6842399
30862804,setfit,0.6842073
26227043,setfit,0.68420047
24370496,setfit,0.6841963
29893755,setfit,0.6841938
27208273,setfit,0.6841901
29804262,setfit,0.68417513
26481350,setfit,0.68415856
33497488,setfit,0.6841369
25917918,setfit,0.6841282
34349739,setfit,0.6841153
21699220,setfit,0.6841056
29440763,setfit,0.6840599
25346215,setfit,0.6840361
32886760,setfit,0.6840313
25277458,setfit,0.6840307
30726283,setfit,0.6840304
33888160,setfit,0.68397236
29220454,setfit,0.6839528
33415739,setfit,0.6839188
32393257,setfit,0.68390137
33124659,setfit,0.68387103
34260132,setfit,0.6838643
27540173,setfit,0.6838508
25541969,setfit,0.68381876
26272709,setfit,0.6838164
32929224,setfit,0.68381083
22814493,setfit,0.68379456
32188029,setfit,0.68377423
29359269,setfit,0.6837703
33690701,setfit,0.6837597
22955987,setfit,0.68374395
28060703,setfit,0.6837236
22950686,setfit,0.68368703
25600654,setfit,0.6836598
32815545,setfit,0.68364257
27897013,setfit,0.6836252
26523133,setfit,0.68362385
33271881,setfit,0.68361986
24895523,setfit,0.68360704
33241205,setfit,0.68358546
34397420,setfit,0.6835609
33203452,setfit,0.68354344
24595052,setfit,0.6835337
27574023,setfit,0.68352365
30533715,setfit,0.6835029
32117413,setfit,0.68348336
24503340,setfit,0.6834572
26671609,setfit,0.68345565
30816080,setfit,0.68340945
31028635,setfit,0.6833956
22205159,setfit,0.6833409
32325033,setfit,0.68332857
29895862,setfit,0.6833269
32076703,setfit,0.68328273
32785962,setfit,0.6832639
29743102,setfit,0.6832507
25854118,setfit,0.6832447
31454647,setfit,0.6832379
34951584,setfit,0.68321264
31642496,setfit,0.6832121
23675487,setfit,0.68320084
33769830,setfit,0.68319184
29085023,setfit,0.6831843
34193921,setfit,0.6831649
24551334,setfit,0.68314004
26606997,setfit,0.6831223
29699476,setfit,0.68309665
34976109,setfit,0.6830914
21244678,setfit,0.68308747
29311689,setfit,0.6830845
30135718,setfit,0.6830324
24345673,setfit,0.6830203
31830497,setfit,0.68300015
21282667,setfit,0.68299407
33229137,setfit,0.68299216
32410573,setfit,0.68298227
27448251,setfit,0.68297714
24985915,setfit,0.6829722
28972978,setfit,0.6829596
31687915,setfit,0.68289214
24758335,setfit,0.6828754
34584100,setfit,0.68287116
31870282,setfit,0.6828589
23674373,setfit,0.6828557
24357675,setfit,0.6828534
28159577,setfit,0.68281484
23546522,setfit,0.68272775
34136100,setfit,0.6827089
25762420,setfit,0.6827032
24407304,setfit,0.682692
33888734,setfit,0.6826381
26239539,setfit,0.682637
22351021,setfit,0.6826325
29186510,setfit,0.68262047
34680062,setfit,0.6826196
34362930,setfit,0.6825922
31987071,setfit,0.68258667
35035297,setfit,0.68258643
32189629,setfit,0.68258303
29925267,setfit,0.68254703
26339471,setfit,0.6825028
31561642,setfit,0.682498
26110064,setfit,0.682486
27631620,setfit,0.68248224
25933103,setfit,0.68247885
23665875,setfit,0.6824633
34279599,setfit,0.6823998
25361970,setfit,0.68239015
23924345,setfit,0.6823398
31189880,setfit,0.68233746
30087946,setfit,0.68232733
28453651,setfit,0.68228054
27162180,setfit,0.6822578
29953551,setfit,0.68225205
29199020,setfit,0.6822357
23259810,setfit,0.68222374
22075810,setfit,0.68219703
33490984,setfit,0.68215907
26826444,setfit,0.68214995
33780561,setfit,0.68214095
25977801,setfit,0.6821405
28364735,setfit,0.68212116
28736702,setfit,0.6820966
27693023,setfit,0.68206227
22969036,setfit,0.6820565
27437169,setfit,0.6820485
33925237,setfit,0.68204486
34653225,setfit,0.68199885
25874581,setfit,0.6819686
29688386,setfit,0.6819548
31889103,setfit,0.6819468
33053376,setfit,0.6819264
31636175,setfit,0.6819243
30318171,setfit,0.68189377
30353151,setfit,0.68187
31832526,setfit,0.68183136
33257674,setfit,0.68183076
34270057,setfit,0.68180126
34316271,setfit,0.68176365
31300677,setfit,0.68166924
28072865,setfit,0.68165845
32512488,setfit,0.6816319
22581690,setfit,0.68162835
31599598,setfit,0.68160546
28333085,setfit,0.68157756
25817969,setfit,0.681564
31713167,setfit,0.68149656
30633419,setfit,0.6814901
27193236,setfit,0.68148166
28293068,setfit,0.68144315
25732065,setfit,0.68141794
32132539,setfit,0.6813596
26178732,setfit,0.6813425
27508502,setfit,0.6813219
28579401,setfit,0.6813182
33177550,setfit,0.6813159
30259355,setfit,0.6813033
23684311,setfit,0.68129385
29171708,setfit,0.6812818
32899230,setfit,0.6812779
30766902,setfit,0.68127674
26187044,setfit,0.6812617
31629530,setfit,0.6812598
34404761,setfit,0.6812436
34759732,setfit,0.68124217
27982081,setfit,0.6812411
28389770,setfit,0.68124056
29974823,setfit,0.68123144
22493538,setfit,0.68121105
31308241,setfit,0.68118805
31064191,setfit,0.6811789
31127358,setfit,0.6811732
25981466,setfit,0.6811676
24308430,setfit,0.6811616
32906220,setfit,0.68115413
33439861,setfit,0.6811217
26300902,setfit,0.6811203
29106447,setfit,0.6811193
25477382,setfit,0.6811038
25251339,setfit,0.68110186
33391634,setfit,0.6810827
32529426,setfit,0.681081
30016397,setfit,0.6810781
31760947,setfit,0.681063
34698276,setfit,0.68105215
24882917,setfit,0.68104243
33190914,setfit,0.6810316
33454728,setfit,0.6809968
32576591,setfit,0.68097955
28302339,setfit,0.68096954
30456938,setfit,0.68096596
30652543,setfit,0.68094873
31695717,setfit,0.68090254
27061206,setfit,0.68087715
25685001,setfit,0.68085474
31432762,setfit,0.6808535
34368755,setfit,0.68082535
24214961,setfit,0.68082494
26714840,setfit,0.6807767
34715518,setfit,0.6807752
32236111,setfit,0.68072313
22174086,setfit,0.68071896
33177518,setfit,0.68071336
21858037,setfit,0.6806879
32966035,setfit,0.6806876
24511461,setfit,0.68065286
31639057,setfit,0.6806501
33461193,setfit,0.680569
31358873,setfit,0.6805665
29982381,setfit,0.6805592
31216470,setfit,0.6805564
23257198,setfit,0.6805435
30917779,setfit,0.6805179
31601051,setfit,0.68047476
27144478,setfit,0.68043447
21586727,setfit,0.68037635
25051402,setfit,0.6803488
29689380,setfit,0.6803258
32013763,setfit,0.6802979
33820939,setfit,0.68025166
24272162,setfit,0.68023056
34724898,setfit,0.6802294
25387968,setfit,0.6802282
28069634,setfit,0.6802107
30457565,setfit,0.68020636
26318051,setfit,0.6801563
23866767,setfit,0.68014455
34798805,setfit,0.6801194
31735708,setfit,0.68008566
34378845,setfit,0.6800783
32689897,setfit,0.68006724
33110087,setfit,0.680063
31073123,setfit,0.68004674
22139910,setfit,0.6800385
23549918,setfit,0.6800356
25580237,setfit,0.6800342
27376994,setfit,0.680016
27766937,setfit,0.67996716
28594829,setfit,0.6799489
26815034,setfit,0.6799136
31397853,setfit,0.6798687
23180790,setfit,0.6798526
32256158,setfit,0.67984533
29897476,setfit,0.6798359
34757056,setfit,0.6798326
33182749,setfit,0.6798309
28448553,setfit,0.6798184
30201434,setfit,0.6798018
32320656,setfit,0.67979145
31308249,setfit,0.679748
25280750,setfit,0.67972803
23457350,setfit,0.6797111
34095541,setfit,0.67970634
24475107,setfit,0.6797041
23368680,setfit,0.67970335
30412219,setfit,0.67970157
28654727,setfit,0.67968047
30239175,setfit,0.6796488
29039980,setfit,0.6795797
27165405,setfit,0.67957145
24307774,setfit,0.6795556
31086477,setfit,0.67953974
27527793,setfit,0.67953897
28267743,setfit,0.6795273
28783155,setfit,0.6795263
28974379,setfit,0.6795034
31622515,setfit,0.6794377
27796069,setfit,0.67943645
23087698,setfit,0.67936593
24259431,setfit,0.6793601
31151407,setfit,0.6793574
28466087,setfit,0.6793362
23169059,setfit,0.6793335
28814919,setfit,0.67932314
34720637,setfit,0.6793218
30586411,setfit,0.6793131
32302568,setfit,0.6793073
31000757,setfit,0.6792737
24162187,setfit,0.6792732
21969539,setfit,0.6792684
31776339,setfit,0.67925376
27863903,setfit,0.6792512
31770383,setfit,0.6792429
22968824,setfit,0.67924184
31306493,setfit,0.67922896
34209818,setfit,0.6792139
31796747,setfit,0.67920345
30165663,setfit,0.67919636
32451379,setfit,0.6791876
28410642,setfit,0.6791767
29801434,setfit,0.6791698
28114006,setfit,0.67912966
29940834,setfit,0.6791195
29688221,setfit,0.6790932
23325620,setfit,0.6790592
23932568,setfit,0.6790537
30625152,setfit,0.6790295
34242495,setfit,0.67898494
33711918,setfit,0.67895305
32127593,setfit,0.6789447
33062585,setfit,0.6789287
29178193,setfit,0.6788863
31015229,setfit,0.678885
31619497,setfit,0.67888427
29688355,setfit,0.67888135
30708353,setfit,0.67881924
22969389,setfit,0.6788115
29409442,setfit,0.6788083
27216711,setfit,0.6787964
27491037,setfit,0.6787762
26204382,setfit,0.67873675
29096072,setfit,0.67869794
25893896,setfit,0.67868865
33015980,setfit,0.6786858
29059524,setfit,0.6786852
23434633,setfit,0.67867166
30566501,setfit,0.67866427
28651575,setfit,0.6786628
23428471,setfit,0.6786541
25764973,setfit,0.6786479
33293578,setfit,0.6786158
27993519,setfit,0.6786004
26425431,setfit,0.67859197
32814901,setfit,0.6785882
22047402,setfit,0.6785619
28719998,setfit,0.67854345
25220098,setfit,0.6785165
34408770,setfit,0.6785058
26151311,setfit,0.6784681
30624650,setfit,0.67846197
33935559,setfit,0.67843324
23335665,setfit,0.678402
31272283,setfit,0.67838305
34045474,setfit,0.6783688
32937113,setfit,0.6783201
22847389,setfit,0.67830676
22158395,setfit,0.6782866
21784346,setfit,0.6782678
24253304,setfit,0.67823005
32457040,setfit,0.67820317
22738131,setfit,0.6781975
31453632,setfit,0.678188
28451592,setfit,0.6781669
26232410,setfit,0.6781418
23418673,setfit,0.67812586
34026958,setfit,0.67811334
29725959,setfit,0.6781108
30696058,setfit,0.67807126
30614735,setfit,0.6780441
32917920,setfit,0.6780411
29527758,setfit,0.6780214
30184194,setfit,0.6779684
23533534,setfit,0.67796165
29325629,setfit,0.6779479
23160416,setfit,0.67793274
30555515,setfit,0.677913
22797043,setfit,0.67785645
31896794,setfit,0.67778194
32877456,setfit,0.67778164
31623304,setfit,0.67777836
31212742,setfit,0.67777145
29748285,setfit,0.67776936
30293062,setfit,0.67774785
33625331,setfit,0.67767113
34526514,setfit,0.67765945
26327225,setfit,0.6776105
25048120,setfit,0.67755634
27530686,setfit,0.6775122
31842279,setfit,0.6774795
24515476,setfit,0.67747796
29140697,setfit,0.677476
34210988,setfit,0.67744154
33024111,setfit,0.6773951
33063413,setfit,0.67735994
30094953,setfit,0.67733335
34666677,setfit,0.6773061
27903883,setfit,0.67727774
28152017,setfit,0.6772751
25231543,setfit,0.67727107
32175744,setfit,0.6772175
22142972,setfit,0.6772149
31514149,setfit,0.6772037
33462958,setfit,0.6772022
30047993,setfit,0.6772016
32149610,setfit,0.67716324
28800878,setfit,0.6771276
27053566,setfit,0.67711407
34622387,setfit,0.6770909
23180798,setfit,0.6770069
23908057,setfit,0.6770047
21432942,setfit,0.67700315
28855263,setfit,0.6769864
30407549,setfit,0.67693007
21525397,setfit,0.6769213
29325558,setfit,0.67692065
34036130,setfit,0.67691785
23104888,setfit,0.67691505
29688387,setfit,0.6769096
32977531,setfit,0.6768891
31267318,setfit,0.6768855
32665762,setfit,0.67687607
32188719,setfit,0.67687094
31682422,setfit,0.67686224
34882760,setfit,0.6768591
22164011,setfit,0.676857
29092943,setfit,0.6768378
26555730,setfit,0.6767456
22121503,setfit,0.67670596
21876203,setfit,0.676704
23988518,setfit,0.67667896
26751577,setfit,0.6766699
33297954,setfit,0.6766617
33206671,setfit,0.67664236
28769631,setfit,0.676627
24854209,setfit,0.67662036
21901790,setfit,0.67658126
25392421,setfit,0.6765241
30531826,setfit,0.6765206
26192888,setfit,0.6765047
24858450,setfit,0.6764966
31744902,setfit,0.6764883
33592504,setfit,0.67646545
34045470,setfit,0.6764616
34046059,setfit,0.67642725
30082508,setfit,0.6764204
26146999,setfit,0.67636836
28552937,setfit,0.67635477
33121433,setfit,0.6763496
34506554,setfit,0.6763353
34232701,setfit,0.6763154
25150201,setfit,0.6763071
29220439,setfit,0.67630386
21537949,setfit,0.6762671
31239187,setfit,0.6762605
29039932,setfit,0.67617303
32822610,setfit,0.6761689
22154230,setfit,0.6761505
21676490,setfit,0.676132
30578915,setfit,0.6761002
30106392,setfit,0.6760881
33172432,setfit,0.6760856
30300376,setfit,0.6760845
31959768,setfit,0.6760642
21232129,setfit,0.6760393
26527717,setfit,0.676021
25614982,setfit,0.67601824
32952115,setfit,0.6760168
33938875,setfit,0.67595893
28349982,setfit,0.6759443
24825706,setfit,0.67593735
23542976,setfit,0.6759335
25486646,setfit,0.67591697
31555651,setfit,0.6759142
27437094,setfit,0.6758987
31397305,setfit,0.6758654
33884084,setfit,0.67585826
24840472,setfit,0.67583954
23059733,setfit,0.67579913
22435687,setfit,0.67579764
25847969,setfit,0.67579335
22768020,setfit,0.6757621
28634346,setfit,0.6757304
31893457,setfit,0.6757277
21992659,setfit,0.675662
31633026,setfit,0.6756219
29257126,setfit,0.67561775
28934507,setfit,0.67561245
28368387,setfit,0.6756089
32742665,setfit,0.67560285
30988492,setfit,0.6755898
26099197,setfit,0.67558694
23046495,setfit,0.67558575
26183225,setfit,0.67557347
24460210,setfit,0.6755235
26506572,setfit,0.67550373
28584082,setfit,0.6754853
30154510,setfit,0.6754629
27213033,setfit,0.6754555
30440392,setfit,0.6754338
32695214,setfit,0.67543286
25736385,setfit,0.67537606
25972520,setfit,0.67534775
33261099,setfit,0.6753114
33400590,setfit,0.6752987
31793899,setfit,0.6752816
23157390,setfit,0.6752807
23906817,setfit,0.67525524
27618709,setfit,0.67524517
32939378,setfit,0.6751717
21635749,setfit,0.67517143
30395277,setfit,0.67517006
29688353,setfit,0.67516613
29854239,setfit,0.67516184
31270507,setfit,0.6751554
31672975,setfit,0.67514646
27035433,setfit,0.67514026
29064464,setfit,0.6751366
28030553,setfit,0.6751144
21299659,setfit,0.67510957
28933156,setfit,0.67507917
32139519,setfit,0.67506254
32913254,setfit,0.6750194
22992668,setfit,0.67501205
24756107,setfit,0.67499214
