entity_name,total_papers,spacy_papers,v2_papers,source,pmids
http://rbpmap.technion.ac.il/,1,1,0,spacy,24829458
a web server for mapping binding sites of rna-binding proteins,1,1,0,spacy,24829458
protein-ligand interaction clusters,1,1,0,spacy,24763918
pocketmatch,1,1,1,both,24763918
rder,1,0,1,v2,32693783
aionplot,1,0,1,v2,32693783
oilseed rape developmental expression resource,1,1,1,both,32693783
order,1,1,1,both,32693783
cov3d,1,1,1,both,32890396
a database of high resolution coronavirus protein structures,1,1,0,spacy,32890396
ntology,1,0,1,v2,26140188
periodontitis,1,0,1,v2,26140188
periodontitis-ontology,1,1,0,spacy,26140188
virtual chinese genome database,1,1,1,both,30465539
covance drug development,1,1,0,spacy,32726559
xcellerate investigator portal,1,1,0,spacy,32726559
xcellerate,1,0,1,v2,32726559
cicu,1,1,0,spacy,26467875
cardiac intensive,1,0,1,v2,26467875
pediatric cardiac intensive care society,1,1,0,spacy,26467875
pcics,1,0,1,v2,26467875
lake,1,1,0,spacy,26140212
geospatial,1,1,0,spacy,26140212
ake multi-scaled geospatial and temporal database,1,0,1,v2,26140212
lagos,1,1,1,both,26140212
trackmate,1,1,1,both,27713081
resistance database,1,0,1,v2,23486013
cancerdr,1,1,1,both,23486013
human t cell receptor repertoire,1,1,0,spacy,31677971
http://www.ibi.vu.nl/programs/ngsevalwww/.,1,1,0,spacy,25878034
ngs-eval,1,0,1,v2,25878034
timer,1,0,1,v2,27549193
vcgdb,1,1,1,both,30465539
https://chlorobox.mpimp-golm.mpg.de/genbank2sequin.html,1,1,0,spacy,29842948
gb2sequin,1,0,1,v2,29842948
drsasp,1,1,1,both,31710725
ucleolar localization sequence detector,1,0,1,v2,31710725
dundee resource for,1,0,1,v2,31710725
dundee resource for sequence analysis and structure prediction,1,1,1,both,31710725
gene and autoimmiune disease association database,1,1,1,both,30268934
gaad,1,1,1,both,30268934
association,1,0,1,v2,30268934
memmorf,1,1,1,both,33119751
emerge-pgx,1,0,1,v2,24960519
pgrnseq,1,1,1,both,24960519
aging atlas,1,1,1,both,33119753
hemdes,1,0,1,v2,26664458
chemdes,1,1,1,both,26664458
hera,1,1,1,both,33119754
https://hanlab.uth.edu/hera/,1,1,0,spacy,33119754
human enhancer rna atlas,1,1,1,both,33119754
ptm-sea,1,1,0,spacy,30563849
ptmsigdb,1,0,1,v2,30563849
ptm</u><u,1,1,0,spacy,30563849
cross-database annotation system using the resource description framework,1,1,0,spacy,24829452
geneid,1,1,0,spacy,24829452
togotable,1,1,1,both,24829452
global catalogue of type strain,1,1,1,both,33119759
gctype,1,1,1,both,33119759
assisted design of antibody and protein therapeutics,1,0,1,v2,34725391
adapt,1,1,1,both,34725391
antimic,1,1,0,spacy,22110032
cancer genome-w,1,0,1,v2,21487441
database of ligand-receptor partners,1,1,0,spacy,22962483
human interactome resource,1,0,1,v2,33677507
scilab,1,1,0,spacy,23715986
cgob,1,1,1,both,23486613
candida gene order browser,1,1,1,both,23486613
ebseq,1,1,0,spacy,28172447
noiseq,1,1,0,spacy,28172447
pilot cancer-phenome biobanking system in a low-resource southeast asian setting,1,1,0,spacy,32202927
philippine general hospital,1,1,0,spacy,32202927
philippine general hospital biobank experience,1,1,0,spacy,32202927
bemt,1,1,1,both,26697911
biobank economic modeling tool,1,1,1,both,26697911
a database of mirna profiling in extracellular vesicles,1,1,0,spacy,30335161
evmirna,1,1,1,both,30335161
the online catalog of human genome adaptation,1,1,0,spacy,30335169
hir,1,1,1,both,33677507
roche cancer genome database,1,1,1,both,21586118
jcdsa,1,1,1,both,29843599
rcgdb,1,1,1,both,21586118
detr db,1,1,1,both,33317063
determinants of radioresistance database,1,1,1,both,33317063
a database of ionizing radiation resistance determinants,1,1,0,spacy,33317063
or,1,0,1,v2,33317063
detr,1,1,0,spacy,33317063
https://gitlab.ebi.ac.uk/uniprot-public/unifire,1,1,0,spacy,32399560
unifire,1,0,1,v2,32399560
pirnr,1,1,0,spacy,32399560
nucleosome positioning map,1,1,1,both,30335176
nucmap,1,1,1,both,30335176
bactimas,1,1,1,both,25059528
classyflu,1,1,1,both,24404173
highly pathogenic h5n1 clade classification tool,1,1,0,spacy,24404173
biomodels database,1,0,1,v2,23715986
dali,1,0,1,v2,32006276
classification of influenza a viruses with discriminatively trained profile-hmms,1,1,0,spacy,24404173
value,1,1,0,spacy,26861660
kddb,1,1,1,both,23584834
allele frequency net database,1,1,1,both,23584834
kir and diseases database,1,0,1,v2,23584834
choice,1,1,0,spacy,29089861
who,1,0,1,v2,29089861
hoice,1,0,1,v2,29089861
hladr,1,1,1,both,26501190
salmonet,1,1,1,both,29057095
interaction,1,0,1,v2,31350874
ispot,1,0,1,v2,31350874
dispot,1,1,1,both,31350874
https://hub.docker.com/r/korkinlab/dispot,1,1,0,spacy,31350874
scalenet,1,1,1,both,26861659
a literature-based model of scale insect biology and systematics,1,1,0,spacy,26861659
eunethta,1,1,0,spacy,25747556
bio3d-web,1,0,1,v2,32006275
compath,1,1,1,both,30564458
an ecosystem for exploring,1,1,0,spacy,30564458
https://github.com/compath,1,1,0,spacy,30564458
http://bioinfo.life.hust.edu.cn/htftarget,1,1,0,spacy,32858223
htftarget,1,1,1,both,32858223
ncromap,1,0,1,v2,23257199
spliceprot,1,1,1,both,24273012
a protein sequence repository of predicted human splice variants,1,1,0,spacy,24273012
meshy,1,1,1,both,21684350
eshy,1,0,1,v2,21684350
three-dimensional epigenome statistical model,1,1,0,spacy,29581440
3depiloop,1,0,1,v2,29581440
comparative protein structure analysis with bio3d-web,1,1,0,spacy,32006275
enma,1,1,0,spacy,32006275
lassyflu,1,0,1,v2,24404173
fasttargetpred,1,1,1,both,32399567
cancer genome-wide association and meta analyses database that contains key descriptive characteristics of each genetic association extracted from published gwas and meta-analyses relevant to cancer risk,1,1,0,spacy,21487441
semantic indexing of french biomedical data resources,1,1,0,spacy,30400805
gplates,1,0,1,v2,26960151
gplates portal,1,1,0,spacy,26960151
drodvir,1,1,1,both,28533016
http://www.mgc.ac.cn/drodvir/,1,1,0,spacy,28533016
a resource for exploring the virome diversity in rodents,1,1,0,spacy,28533016
http://ekhidna.biocenter.helsinki.fi/downloads/sans.<h4>contact</h4>liisa.holm@helsinki.fi,1,1,0,spacy,22962464
high-throughput retrieval of protein sequences allowing 50% mismatches,1,1,0,spacy,22962464
sans,1,1,1,both,22962464
nrichnet,1,0,1,v2,22962466
enrichnet,1,1,1,both,22962466
dana-farber repository,1,0,1,v2,21782820
dana-farber repository for machine learning in immunology,1,0,1,v2,21782820
dana-farber repository for,1,1,0,spacy,21782820
dfrmli,1,1,1,both,21782820
sifr,1,1,1,both,30400805
cp i pe,1,0,1,v2,28369166
text)data,1,1,0,spacy,30400805
sifr annotator,1,0,1,v2,30400805
clef,1,1,0,spacy,30400805
cépidc,1,1,0,spacy,30400805
https://github.com/gavin-yinld).<h4>conclusions</h4>we,1,1,0,spacy,31711526
rnaseq,1,0,1,v2,28369191
fragments per kilobase of exon per million fragments mapped,1,1,0,spacy,28369191
ab-ligity,1,1,1,both,33448242
ribodb,1,1,1,both,27189556
somatic mutation calling challenge,1,0,1,v2,30400818
smc-dna,1,0,1,v2,30400818
https://github.com/bioinformatics-sannio/lncrna-homologs,1,1,0,spacy,30400819
mlee,1,0,1,v2,22962484
dipdatabase,1,1,0,spacy,22962483
p i pe,1,0,1,v2,28369166
cpipe,1,0,1,v2,28369166
asttargetpred,1,0,1,v2,32399567
icu)database,1,1,0,spacy,30204154
a web server for lncrna-disease association prediction,1,1,0,spacy,28172495
ldap,1,1,1,both,28172495
swig,1,1,0,spacy,24961236
meakit,1,1,0,spacy,30073046
neuroinformation database for developing networks,1,0,1,v2,30073046
nddn,1,1,1,both,30073046
neuroinformation database,1,0,1,v2,30073046
clustom,1,1,1,both,23650520
interactive peptide spectral annotator,1,1,1,both,31088857
nteractivepeptidespectralannotator,1,0,1,v2,31088857
ipsa,1,1,1,both,31088857
pocket,1,0,1,v2,34496744
rpocket,1,1,1,both,34496744
http://zhaoserver.com.cn/rpocket/rpocket.html,1,1,0,spacy,34496744
eicu,1,0,1,v2,30204154
human olfactory receptor data explorer,1,1,1,both,23585031
eicu collaborative research database,1,1,0,spacy,30204154
ronco,1,0,1,v2,26861821
translational oncology,1,0,1,v2,26861821
tronco,1,1,1,both,26861821
towards a new cosmos of metabolomics data management,1,1,0,spacy,23060735
a database of evolutionary rate profiles,1,1,0,spacy,26140928
evolutionary rates database,1,0,1,v2,26140928
codeml,1,1,0,spacy,26140928
evodb,1,1,1,both,26140928
an evolutionary rates database,1,1,0,spacy,26140928
phylogenetic analysis by maximum likelihood,1,1,0,spacy,26140928
mg-abc,1,0,1,v2,26173699
mgmapper,1,1,1,both,28467460
anatool,1,0,1,v2,22077701
variome annotation schema,1,1,0,spacy,23584833
malacard,1,1,1,both,23584832
an integrated compendium for diseases and their annotation,1,1,0,spacy,23584832
free solvation database,1,0,1,v2,24928188
http://imicrobe.us,1,1,0,spacy,30597002
human gene nomenclature database,1,1,0,spacy,27910033
mitelman database of chromosome aberrations and gene fusions in cancer,1,1,0,spacy,27910033
metade,1,1,0,spacy,22863766
metaqc,1,1,0,spacy,22863766
gap-l.,1,1,0,spacy,23355290
pcaviz,1,1,1,both,31580061
rtfadb,1,1,1,both,29155231
gpcrmd,1,1,1,both,32661425
ontokbcf,1,1,0,spacy,21946299
ccr,1,1,0,spacy,21946299
record,1,0,1,v2,21946299
freesolv,1,1,1,both,24928188
a database of experimental and calculated hydration free energies,1,1,0,spacy,24928188
brane,1,1,0,spacy,28368827
first microsatellite database,1,1,0,spacy,30760842
brane clust,1,0,1,v2,28368827
simone,1,1,0,spacy,28368827
https://github.com/dlal-group/simtext,1,1,0,spacy,34037702
simtext,1,1,1,both,34037702
cfm-id,1,1,1,both,24895432
peffect,1,1,1,both,27713481
traditional disease classification system groups diseases with similar clinical symptoms and phenotypic traits,1,1,0,spacy,24895436
diseaseconnect,1,1,1,both,24895436
a comprehensive web server for mechanism-based disease-disease connections,1,1,0,spacy,24895436
p-mite,1,1,1,both,24174541
plant mite databases,1,1,0,spacy,24174541
raphomics,1,0,1,v2,34922446
graphomics,1,1,1,both,34922446
algal functional annotation tool,1,1,0,spacy,21749710
imicrobe,1,1,1,both,30597002
opsatdb,1,1,1,both,30760842
genedecks,1,1,0,spacy,23584832
rena-idb,1,0,1,v2,30367585
cancer gamadb,1,1,1,both,21487441
a novel tomato mutant database distributing micro-tom mutant collections,1,1,0,spacy,21258066
http://plantgrn.noble.org/legumeip/,1,1,0,spacy,22110036
camurweb,1,1,1,both,30367574
elm--t,1,0,1,v2,22110040
clust,1,0,1,v2,23945046
kclust,1,1,1,both,23945046
protchemsi,1,1,1,both,22110041
a network of protein-chemical structural interactions,1,1,0,spacy,22110041
codnas,1,1,1,both,23846747
conformational diversity of native state,1,1,1,both,23846747
phenosimweb,1,1,1,both,30367579
henosimweb,1,0,1,v2,30367579
arena-idb for the retrieval of comprehensive and non-redundant annotated ncrnas interactions,1,1,0,spacy,30367585
arena-idb,1,1,1,both,30367585
bids,1,1,0,spacy,34529159
ranslational modification enrichment integration and matching analysis,1,0,1,v2,25911152
peiman,1,1,1,both,25911152
unii,1,1,0,spacy,23256945
galenowl,1,1,1,both,23256945
goeburst,1,1,0,spacy,22568821
hyloviz,1,0,1,v2,22568821
phylogenetic inference and data visualization for sequence based typing methods,1,1,0,spacy,22568821
aluhunter,1,1,1,both,21880703
luhunter,1,0,1,v2,21880703
momo,1,1,1,both,30596994
m6add,1,1,1,both,33906563
ipsbc,1,0,1,v2,22568834
dipsbc,1,1,1,both,22568834
cermep,1,1,0,spacy,34529159
functional annotation tool,1,0,1,v2,21749710
tasirnadb,1,1,1,both,24371150
a database of ta-sirna regulatory pathways,1,1,0,spacy,24371150
circbank,1,0,1,v2,31023147
a database of genetic diversity in east asian populations,1,1,0,spacy,23977990
preselector.uni-j,1,0,1,v2,34037777
preselector.uni-jena.de,1,1,1,both,34037777
preselector,1,0,1,v2,34037777
phasepro,1,1,1,both,31612960
the database of proteins driving liquid-liquid phase separation,1,1,0,spacy,31612960
genomatrix,1,1,1,both,27025440
a software package for pedigree-based and genomic prediction analyses on complex traits,1,1,0,spacy,27025440
a database for schizophrenia genetic research,1,1,0,spacy,27451428
consensus pathway analysis,1,1,1,both,34037798
fgsea,1,1,0,spacy,34037798
g2pdeep,1,1,1,both,34037802
soybean nested association mapping,1,0,1,v2,34037802
soynam,1,0,1,v2,34037802
analyze resource,1,0,1,v2,28925997
tasexpanalysis,1,0,1,v2,24371150
stargeo.org,1,1,1,both,28925997
search tag analyze resource for,1,1,0,spacy,28925997
eo,1,0,1,v2,28925997
smorfunction,1,0,1,v2,33054771
dom,1,0,1,v2,23715893
independent structural domains,1,1,0,spacy,23715893
is-dom,1,1,1,both,23715893
candidate cancer gene database,1,1,1,both,25190456
a specialised resource for the statome,1,1,0,spacy,25157689
statome,1,1,0,spacy,25157689
statdb,1,1,1,both,25157689
for transposon annotation using small rnas,1,1,0,spacy,25813049
perl,1,0,1,v2,25813049
miriam,1,0,1,v2,23584831
evosnp-db,1,1,1,both,23977990
phaedra,1,0,1,v2,30105604
sbachts,1,1,1,both,23814141
patial background noise correction,1,0,1,v2,23814141
the database of metagenomic proximons,1,1,0,spacy,25288655
metaprox,1,1,1,both,25288655
a database of experimentally determined hemolytic and non-hemolytic peptides,1,1,0,spacy,24174543
alea,1,1,1,both,24371156
a lightweight database of human nonsynonymous snps and their functional predictions,1,1,0,spacy,21520341
dr. pias,1,1,0,spacy,23060433
pias,1,0,1,v2,23060433
druggable protein-protein interaction assessment system,1,0,1,v2,23060433
miriad,1,1,1,both,25288656
ion,1,0,1,v2,34463706
inferring oscillatory networks,1,0,1,v2,34463706
http://www.brain-biotech.de/downloads/modelborgifier.zip,1,1,0,spacy,24371155
modelborgifier,1,0,1,v2,24371155
pscanchip,1,0,1,v2,23748563
midas,1,1,1,both,25157598
amphibia's curated database of cytochrome-b,1,1,1,both,32792559
inimum information about a biosynthetic gene cluster,1,0,1,v2,31612915
mibig,1,1,1,both,31612915
data standard,1,0,1,v2,31612915
minimum information about a biosynthetic gene cluster,1,1,0,spacy,31612915
kyotohoya,1,1,0,spacy,23388151
plant dna fingerprint database management system,1,0,1,v2,32235513
pids,1,1,1,both,32235513
plant international dna-fingerprinting system,1,0,1,v2,32235513
efp-seq browser,1,0,1,v2,31350781
sr45a,1,1,0,spacy,31350781
alzheimer's disease,1,1,0,spacy,30466046
cluvian,1,1,1,both,30466046
clustering via network,1,1,0,spacy,30466046
art,1,0,1,v2,27256313
chemical annotation retrieval toolkit,1,1,0,spacy,27256313
cart-a,1,0,1,v2,27256313
rhesusbase,1,1,1,both,22965133
a unified web platform for annotation and visualization of gene fusion events in human cancer,1,1,0,spacy,29715310
fusionhub,1,1,1,both,29715310
vip db--a,1,0,1,v2,22735743
vip db,1,1,1,both,22735743
protein domain database,1,1,0,spacy,22735743
viral protein domain database,1,0,1,v2,22735743
australasian college of health informatics,1,1,0,spacy,25422725
american health information management association,1,1,0,spacy,25422725
ihealth,1,1,0,spacy,25422725
a database of super-enhancers in mouse and human genome,1,1,0,spacy,26438538
dbsuper,1,1,1,both,26438538
idseq-a,1,0,1,v2,33057676
cambodia,1,1,0,spacy,33057676
idseq,1,0,1,v2,33057676
a knowledgebase for the monkey research community,1,1,0,spacy,22965133
epros,1,1,1,both,23161695
a database of zebrafish validated sgrnas,1,1,0,spacy,26438539
http://research.nhgri.nih.gov/crisprz/,1,1,0,spacy,26438539
crisprz,1,1,1,both,26438539
fnirs,1,1,0,spacy,23554955
near infrared spectroscopy,1,1,0,spacy,23554955
dbifnirs,1,1,1,both,23554955
dove,1,0,1,v2,31746961
hic-hiker,1,0,1,v2,32369554
iker,1,0,1,v2,32369554
ic-hiker,1,0,1,v2,32369554
taxonomer,1,1,1,both,27224977
axonomer,1,0,1,v2,27224977
metaerg,1,1,1,both,31681429
ncdr,1,1,1,both,28961690
microphenodb,1,1,1,both,33418085
profile suite,1,1,1,both,23161695
a comprehensive resource of non-coding rnas involved in drug resistance,1,1,0,spacy,28961690
predictsnp2,1,1,1,both,27224906
curation framework,1,0,1,v2,27355955
curating multimodal sensory data for health and wellness platforms,1,1,0,spacy,27355955
a portal for facilitating tumor subgroup gene expression and survival analyses,1,1,0,spacy,28732212
ualcan,1,1,1,both,28732212
dbcpg,1,1,1,both,27192119
cancer predisposition gene database,1,1,1,both,27192119
genomictools,1,1,1,both,22113082
https://github.com/thinng/pan,1,1,0,spacy,33909569
keggparser-a,1,0,1,v2,23292739
keggparser,1,1,1,both,23292739
gwava,1,1,0,spacy,27224906
a unified platform for accurately evaluating snp effects by exploiting the different characteristics of variants in distinct genomic regions,1,1,0,spacy,27224906
http://loschmidt.chemi.muni.cz/predictsnp2,1,1,0,spacy,27224906
fitcons,1,1,0,spacy,27224906
chipbase,1,1,1,both,23161675
epros--a,1,0,1,v2,23161695
g-quadruplex ligands database,1,1,1,both,23161677
g4ldb,1,1,1,both,23161677
peptherdia,1,1,1,both,33647438
prgdb,1,1,1,both,23161682
plant resistance genes database,1,1,1,both,23161682
database of domain-centric ontologies on functions,1,1,0,spacy,23161684
a database of molecular replacements for ligand design,1,1,0,spacy,23161688
genetack,1,1,1,both,23161689
http://topaz.gatech.edu/genetack/db.html,1,1,0,spacy,23161689
umd,1,0,1,v2,23161690
tp53multload,1,1,1,both,23161690
an updated genome resource for the three key schistosomes of humans,1,1,0,spacy,23161692
schistodb,1,1,1,both,23161692
http://schistodb.net,1,1,0,spacy,23161692
implementation</h4>http://www.jianglab.cn/ncdr/.<h4>contact</h4>jiangwei@hrbmu.edu.cn,1,1,0,spacy,28961690
sbolme,1,1,1,both,28076956
adhdgene,1,1,1,both,22080511
mousequapro,1,1,1,both,33483739
genowap,1,1,1,both,26504140
gwas signal prioritization through integrated analysis of genomic functional annotation,1,1,0,spacy,26504140
http://biomine.ece.ualberta.ca/pdid/.,1,1,0,spacy,26504143
protein-drug interaction database,1,1,1,both,26504143
biodrugscreen,1,1,0,spacy,26504143
pdid,1,1,1,both,26504143
database of molecular-level putative protein-drug interactions in the structural human proteome,1,1,0,spacy,26504143
parqlgraph,1,0,1,v2,25127889
a web-based platform for graphically querying biological semantic web databases,1,1,0,spacy,25127889
sparqlgraph,1,1,1,both,25127889
metaprism,1,1,1,both,33713107
syns,1,1,1,both,27782103
southampton-york natural scenes,1,1,1,both,27782103
southampton-york natural scenes dataset,1,1,1,both,27782103
mouse quantitative proteomics knowledgebase,1,1,1,both,33483739
dock,1,1,1,both,25914306
motivationlaboratory,1,1,0,spacy,33483739
4d,1,0,1,v2,28961756
nucleome analysis toolbox,1,0,1,v2,28961756
4d nucleome analysis toolbox,1,1,0,spacy,28961756
dphl,1,1,1,both,32795611
sdmf,1,1,1,both,21752800
psygenet2r,1,1,1,both,28961763
ecg-view ii,1,1,1,both,28437484
electrocardiogram vigilance with electronic data warehouse ii,1,1,1,both,28437484
protein structural change database,1,1,1,both,22080505
pscdb,1,1,1,both,22080505
af-drugs4,1,0,1,v2,28961788
ed,1,0,1,v2,28961788
database for bacterial group ii introns,1,1,0,spacy,22080509
enowap,1,0,1,v2,26504140
http://dock.compbio.ucsf.edu/.,1,1,0,spacy,25914306
2dmatpedia,1,1,1,both,31189922
mirfix,1,1,1,both,30993337
pypore,1,1,1,both,30993318
ypore,1,0,1,v2,30993318
spliceogen,1,0,1,v2,30993321
pliceogen,1,0,1,v2,30993321
cmt,1,1,0,spacy,21556138
a database of modular antibody parts for predicting tertiary structures and designing affinity matured antibodies,1,1,0,spacy,23718826
ireceptor,1,1,1,both,29944754
airr-community.org,1,1,0,spacy,29944754
ireceptor data integration platform,1,1,0,spacy,29944754
mircancer,1,1,1,both,23325619
a microrna-cancer association database constructed by text mining on literature,1,1,0,spacy,23325619
