entity_name,total_papers,spacy_papers,v2_papers,source,pmids
topologybroker,1,1,0,spacy,27490953
protocols for molecular modeling with rosetta3 and rosettascripts,1,1,0,spacy,27490953
radlex,1,1,0,spacy,25590394
hartr,1,0,1,v2,31586868
chartr,1,1,1,both,31586868
choices and response times in r,1,0,1,v2,31586868
ssdtm,1,1,0,spacy,31980087
biofragment database,1,0,1,v2,29096505
biofragment,1,1,0,spacy,29096505
bfdb,1,1,1,both,29096505
unicarb-db,1,0,1,v2,23624262
massmetasite,1,0,1,v2,24050249
metadrug,1,1,0,spacy,24050249
blood group antigen gene mutation database,1,1,1,both,22084196
dbrbc,1,1,0,spacy,22084196
systematic collections committee,1,1,0,spacy,30538340
loopx,1,1,1,both,28375654
a graphical user interface-based database for comprehensive analysis and comparative evaluation of loops from protein structures,1,1,0,spacy,28375654
plexdb,1,1,1,both,22084198
gene expression resources for plants and plant pathogens,1,1,0,spacy,22084198
ah-db,1,1,1,both,22084200
apo-holo database,1,1,1,both,22084200
fungi of french guiana gathered in a taxonomic,1,1,0,spacy,31619686
proteincarta,1,1,1,both,25393771
libmutil,1,1,0,spacy,27491037
review of a rich resource for natural product discovery,1,1,0,spacy,33946338
cfg,1,1,0,spacy,25753711
vmireg,1,1,1,both,25787233
mirko,1,1,1,both,21822254
uk database of asthma research volunteers,1,1,0,spacy,27228980
isaproteinsdb,1,1,1,both,28113723
isaproteindb,1,1,1,both,28113723
imacs,1,0,1,v2,22641476
dna polymerase database,1,1,1,both,22870860
polbase,1,1,1,both,22870860
open-phylo,1,1,1,both,24148814
pacsy,1,1,1,both,22903636
protein structure and chemical shift nmr spectroscopy,1,1,1,both,22903636
global naturalized alien flora,1,1,1,both,30341991
an integrative resource linking hydraulic fracturing chemicals with hormonal pathways and geographic location,1,1,0,spacy,32701164
glonaf,1,1,1,both,30341991
vo).<h4,1,1,0,spacy,24279920
vae,1,1,1,both,24279920
fantom,1,0,1,v2,30407557
mald,1,0,1,v2,29916041
massive auditory lexical decision,1,1,1,both,29916041
ipt,1,0,1,v2,25099149
integrated publishing toolkit,1,1,0,spacy,25099149
uav,1,1,0,spacy,34765710
huf-zinc,1,0,1,v2,23427990
mirna knockout,1,0,1,v2,21822254
genie,1,1,1,both,28572459
human1,1,1,1,both,32209698
medicinal plant madagascar periwinkle,1,1,0,spacy,23493402
wellexplorer,1,1,1,both,32701164
goxplorer,1,0,1,v2,33028846
friend,1,1,1,both,24312569
libsvm,1,1,0,spacy,24312569
fmri)-based,1,1,0,spacy,24312569
darwin core archive format,1,1,0,spacy,27917054
zna-vert,1,0,1,v2,27917054
hergcentral,1,1,1,both,22149888
minis,1,1,0,spacy,34405124
cosmos ng,1,1,1,both,34405124
cosmos database,1,1,0,spacy,34405124
noael,1,1,0,spacy,34405124
cosmos db,1,1,1,both,34405124
fibvid,1,1,1,both,36567815
ake news information-broadcasting dataset of,1,0,1,v2,36567815
http://kgcak.big.ac.cn/kgcak/,1,1,0,spacy,26376976
kgcak,1,1,1,both,26376976
a k-mer based database for genome-wide phylogeny and complexity evaluation,1,1,0,spacy,26376976
bmtedb,1,1,1,both,23886610
a collective database of transposable elements in the silkworm genome,1,1,0,spacy,23886610
cathacyc,1,1,1,both,23493402
cerenkov2,1,1,0,spacy,31849009
mspe,1,1,0,spacy,34175517
vpc,1,1,0,spacy,26114587
etnet online,1,0,1,v2,23066841
deeparg,1,1,1,both,29391044
deeparg-db,1,1,1,both,29391044
kung fu,1,1,1,both,33257674
kinase gene fusion,1,0,1,v2,33257674
kgf,1,1,0,spacy,33257674
kung,1,1,0,spacy,33257674
loregic available,1,1,0,spacy,25884877
loregic,1,0,1,v2,25884877
cyanotype,1,1,1,both,28440791
yanotype,1,0,1,v2,28440791
metnet online,1,0,1,v2,23066841
rnaligands,1,1,1,both,34732566
"human gene regulatory network for 384 tfs covering the 146,096 tf-target gene",1,1,0,spacy,29325558
mouse mammary gland allows discovery of new developmental trajectories,1,1,0,spacy,33913090
gh19ed,1,1,1,both,34699529
gh19 engineering database,1,1,0,spacy,34699529
a canonical toolkit for mitochondrial dna analyses in domesticated animals,1,1,0,spacy,25655564
mitotoolpy,1,1,1,both,25655564
dometree,1,1,1,both,25655564
faser,1,0,1,v2,29194524
aser,1,0,1,v2,29194524
mi,1,0,1,v2,29194524
a database for the visualisation and exploration of food bacterial communities based on network analysis,1,1,0,spacy,26704067
long non-coding rna global function predictor,1,0,1,v2,23132350
lnc-gfp,1,0,1,v2,23132350
genemarker,1,1,1,both,34764987
glycan,1,0,1,v2,25753711
world federation of culture collections,1,1,0,spacy,30832757
catalogue of microorganisms,1,0,1,v2,30832757
brain initiative cell census consortium,1,1,0,spacy,29096072
plaza,1,1,1,both,27261064
multichannel bioluminescence determination platform for bioassays,1,1,0,spacy,27424912
depositary,1,1,0,spacy,26638488
novel allele detection tool benchmark and application with antibody repertoire sequencing dataset,1,1,0,spacy,34764956
mgdb,1,1,1,both,24574116
arker genes data base,1,0,1,v2,24574116
ene database,1,0,1,v2,24574116
marker genes data base,1,1,0,spacy,24574116
barcode uk,1,0,1,v2,33749162
scale metabolic network of,1,0,1,v2,25065645
scale metabolic network of ectocarpus,1,1,0,spacy,25065645
ectogem,1,1,1,both,25065645
histobreast,1,1,1,both,32503988
fdr<.1,1,1,0,spacy,34666677
andsutterellaceae,1,1,0,spacy,34666677
ttc,1,1,1,both,26146999
miseq,1,1,1,both,29423801
phase-change materials in hydronic heating and cooling systems,1,1,0,spacy,32635169
smartmir,1,0,1,v2,25622824
webknossos,1,1,1,both,28604722
catalogus immune muris,1,1,0,spacy,34404761
mip,1,0,1,v2,34437544
paintings,1,0,1,v2,34437544
materials,1,0,1,v2,34437544
cutting-edge tools and resources for the community,1,1,0,spacy,31619497
brain research through advancing innovative neurotechnologies,1,1,0,spacy,31619497
frag20,1,1,0,spacy,33683885
neurordf,1,0,1,v2,27392431
autotax,1,1,0,spacy,32963001
23,1,0,1,v2,25917918
smorfinder,1,1,1,both,33290720
automated prediction and annotation of small open reading frames in microbial genomes,1,1,0,spacy,33290720
entanglement,1,1,0,spacy,27458034
three domains,1,1,0,spacy,33323508
mammalian gene function resource,1,1,0,spacy,22968824
penncath,1,1,0,spacy,26343929
danio-code,1,1,1,both,26671609
genemark,1,1,0,spacy,21232129
biodwh2,1,1,1,both,33618440
an automated graph-based data warehouse and mapping tool,1,1,0,spacy,33618440
analysis incorporating,1,0,1,v2,25393678
a database and web server for rna-ligand interactions,1,1,0,spacy,34732566
immune muris,1,0,1,v2,34404761
emr,1,0,1,v2,29849998
human skeletal muscle cell atlas,1,1,0,spacy,30472499
review of recent advances in translational bioinformatics,1,1,0,spacy,29063562
chan zuckerberg foundation,1,1,0,spacy,30472499
motor protein motility assay,1,1,0,spacy,30472499
i-abc,1,1,0,spacy,33519928
her,1,1,0,spacy,33257784
paw,1,1,0,spacy,33257784
review of design and applications,1,1,0,spacy,30734671
otaed,1,1,1,both,29423963
ω-transaminase engineering database,1,1,1,both,29423963
immunome database for marsupials and monotremes,1,1,1,both,21854560
immunome,1,0,1,v2,21854560
idmm,1,1,1,both,21854560
imaging repository and analysis,1,0,1,v2,29653352
mira,1,0,1,v2,29653352
synd,1,1,1,both,32242026
iuis allergen nomenclature sub-committee encourages researchers to use these updated allergen names in future publications,1,1,0,spacy,24738154
iuis allergen nomenclature sub-committee,1,1,0,spacy,24738154
https://github.com/almeidasilvaf/soyfungigcn,1,1,0,spacy,34961779
fdbp,1,1,1,both,24476026
motifs co-occurrence tool,1,1,1,both,31750523
mcot,1,0,1,v2,31750523
unmerl,1,1,1,both,29849994
imdb,1,0,1,v2,34368755
fimdb,1,1,1,both,34368755
vespucci,1,0,1,v2,24304890
annotation of animal genome,1,0,1,v2,34234809
outbreaktools,1,1,1,both,24928667
madmuscle,1,1,1,both,21324190
indevi,1,1,1,both,21422495
pepxml,1,1,0,spacy,32956841
comparing label-free shotgun proteomics datasets using accumulated peptide probabilities,1,1,0,spacy,32956841
protyquant,1,1,1,both,32956841
gedmatch,1,0,1,v2,31908268
infrastructure for simulation model storage and execution support,1,1,0,spacy,27812280
functional annotation of animal genome,1,1,0,spacy,34234809
inrae,1,0,1,v2,34234809
pathcast,1,0,1,v2,33087937
hrgfish,1,1,1,both,28205556
athcast,1,0,1,v2,33087937
aabb,1,1,0,spacy,31744457
the cork oak genome database portal,1,1,0,spacy,33382885
corkoakdb,1,1,1,both,33382885
corkoakdb-t,1,0,1,v2,33382885
oak genome database portal,1,0,1,v2,33382885
cork oak genome database portal,1,0,1,v2,33382885
radar,1,0,1,v2,32727537
experiment browser,1,0,1,v2,24666611
pen biological experiment browser,1,0,1,v2,24666611
fine-tuning word embeddings for hierarchical representation of data using a corpus and a knowledge base for various machine learning applications,1,1,0,spacy,34824601
gcms,1,1,0,spacy,31121816
distats,1,1,1,both,27681175
iram,1,1,1,both,31318422
preview,1,0,1,v2,21619057
review of natural product databases,1,1,0,spacy,26009974
supertoxic,1,1,0,spacy,26009974
mouse brain,1,0,1,v2,28664183
virtual mouse brain,1,0,1,v2,28664183
tvmb,1,1,1,both,28664183
dmri)-based,1,1,0,spacy,28664183
vb,1,0,1,v2,28664183
catalog of natural products occurring in watermelon-<i,1,1,0,spacy,34595201
ncorx-mi,1,0,1,v2,21848450
oncorx-mi,1,1,1,both,21848450
oncorx,1,1,1,both,21848450
stop,1,1,0,spacy,33481094
ratpost,1,0,1,v2,33481094
longest approximately common prefix,1,1,0,spacy,24928653
longest approximately common prefix method completes its string similarity evaluations in less time than all nine string similarity methods used for comparison,1,1,0,spacy,24928653
longest approximately common prefix outperforms these nine approximate string matching methods in its maximum f1 measure when evaluated on three out of the four datasets,1,1,0,spacy,24928653
zurich cognitive language processing corpus,1,1,1,both,30531985
zuco,1,1,1,both,30531985
swit,1,1,1,both,27255189
virus capsid database,1,0,1,v2,31318422
openbeb,1,1,1,both,24666611
advanced neuropsychological diagnostics infrastructure,1,1,1,both,27812340
mist,1,1,1,both,29155944
https://github.com/reymond-group/mhfp,1,1,0,spacy,30564943
analysis of chemical structures that have been tested as cftr activating substances,1,1,0,spacy,34955819
publicly available database candactcftr,1,1,0,spacy,34955819
candactcftr,1,0,1,v2,34955819
candactbase,1,1,1,both,34955819
annotation of stress-responsive candidate genes in peanut ests,1,1,0,spacy,26239539
dockingserver,1,1,0,spacy,30499394
pdbind-cn,1,1,0,spacy,30499394
cancer microbiome atlas,1,0,1,v2,33382980
the cancer microbiome atlas,1,1,0,spacy,33382980
tcma,1,1,1,both,33382980
polymer nanodiscs: discoidal amphiphilic block copolymer membranes,1,1,0,spacy,29123151
andi,1,0,1,v2,27812340
hector,1,0,1,v2,32236111
fungal genome annotation,1,1,0,spacy,29876818
castor db,1,0,1,v2,21914200
castordb,1,1,1,both,21914200
a comprehensive knowledge base for ricinus communis,1,1,0,spacy,21914200
astordb,1,0,1,v2,21914200
4x,1,1,0,spacy,21914200
mwtab,1,0,1,v2,33808985
workbench,1,0,1,v2,33808985
mw,1,0,1,v2,33808985
vaxvec,1,0,1,v2,26403370
prime-de,1,0,1,v2,30269990
primate data exchange,1,1,1,both,30269990
datadryad,1,1,0,spacy,27779619
nvidia,1,1,0,spacy,30990851
upclass,1,1,1,both,32367111
macsnvdb,1,1,1,both,32367112
pselact,1,1,1,both,34890250
xpress,1,0,1,v2,34890250
pselact-ko,1,0,1,v2,34890250
mitelman database of chromosome aberrations and gene fusions in cancer,1,1,0,spacy,31416843
spry,1,1,0,spacy,27812363
sprysec,1,1,0,spacy,27812363
a galaxy toolbox for streamlined analyses of somatic mutation spectra in human and mouse cancer genomes,1,1,0,spacy,27091472
mutspec,1,1,1,both,27091472
utspec,1,0,1,v2,27091472
ilcco,1,1,0,spacy,32924180
gcod,1,1,1,both,21291543
genechip oncology database,1,1,1,both,21291543
human cancer gene expression datasets generated on the affymetrix genechip platform,1,1,0,spacy,21291543
gnddb,1,0,1,v2,31416858
cafa3,1,0,1,v2,31744546
bd2k patient centered information commons,1,1,0,spacy,27779619
national health and nutrition examination survey,1,1,0,spacy,27779619
centered information commons,1,0,1,v2,27779619
hla-adr,1,1,1,both,27189608
fifth biocreative challenge evaluation workshop,1,1,0,spacy,27189607
polyq,1,1,1,both,27189606
st.-hil,1,1,0,spacy,29876460
gateway,1,0,1,v2,24764601
cper,1,1,0,spacy,34103499
ichem,1,1,1,both,29024463
genome-wide novel genic microsatellite marker resource development and validation for genetic diversity and population structure analysis of banana,1,1,0,spacy,33317074
musa marker database,1,1,0,spacy,33317074
phylofish,1,1,1,both,27189481
magma,1,1,0,spacy,31056107
depict,1,1,0,spacy,31056107
benchmarker,1,0,1,v2,31056107
transcriptome shotgun assembly sequence database,1,1,0,spacy,29876460
coordinators,1,1,0,spacy,29876460
taed,1,1,1,both,28795237
clinical next-generation sequencing database,1,0,1,v2,28008688
clinical ngs database,1,0,1,v2,28008688
cascaded deterministic lateral displacement modules,1,1,0,spacy,30531826
multifunctional nanodelivery platform for maximizing nucleic acids combination therapy,1,1,0,spacy,32006395
dgka,1,1,0,spacy,26960129
senselab,1,0,1,v2,23585030
odordb,1,1,1,both,23585030
ordb,1,0,1,v2,23585030
olfactory receptor database,1,0,1,v2,23585030
odormodeldb,1,0,1,v2,23585030
go)/kyoto encyclopedia of genes and genomes,1,1,0,spacy,30335154
zflncrnapedia,1,1,0,spacy,30335154
zflnc-a,1,0,1,v2,30335154
zflnc,1,1,1,both,30335154
psychinfo,1,1,0,spacy,26992731
publication trends over 55 years of behavioral genetic research,1,1,0,spacy,26992731
deddiag,1,1,1,both,34267230
qsbio,1,0,1,v2,29155427
chemblspace--a,1,0,1,v2,23257198
chemblspace,1,0,1,v2,23257198
china plant trait database,1,1,0,spacy,29155446
cell-free biosynthesis system: methodology and perspective of in vitro efficient platform for pyruvate biosynthesis and transformation,1,1,0,spacy,34529398
national parasitic resource center,1,1,1,both,32563332
nprc,1,1,1,both,32563332
guide drug development using graph-based signature methods,1,1,0,spacy,32006280
easyvs,1,1,0,spacy,32006280
"data"").<h4",1,1,0,spacy,30990472
biomagresbank or bmrb,1,0,1,v2,32006287
data structure,1,0,1,v2,32759965
dr. federico,1,1,0,spacy,31678629
ms-lamp,1,0,1,v2,23584940
molecular platform,1,0,1,v2,23584940
leg,1,0,1,v2,28827824
limb-enhancer genie,1,1,1,both,28827824
medicinal materials dna barcode database,1,1,1,both,30335153
pbte,1,1,0,spacy,27877641
"covid-19, social determinants of health",1,1,0,spacy,34038028
mental health research,1,1,0,spacy,34038028
tecan,1,1,0,spacy,27418955
nucleusj,1,1,1,both,33153359
an age-phenome knowledge-base,1,1,0,spacy,21651792
henome,1,0,1,v2,21651792
neurodegenerative disease biobank,1,0,1,v2,23978324
m252,1,1,0,spacy,24961367
52,1,0,1,v2,24961367
gmo-get,1,0,1,v2,33546585
gmo genetic elements thesaurus,1,0,1,v2,33546585
genetic element thesaurus,1,0,1,v2,33546585
australian indigenous biocultural knowledge for contemporary natural and cultural resource management,1,1,0,spacy,25682266
interaction browser,1,0,1,v2,23748957
ucsc interaction browser,1,1,0,spacy,23748957
circlemap,1,1,0,spacy,23748957
chemcomps,1,0,1,v2,23093600
the online protein processing resource,1,1,1,both,23093603
online protein processing resource,1,0,1,v2,23093603
toppr,1,1,1,both,23093603
faradaic ion concentration polarization on a paper fluidic platform,1,1,0,spacy,28303715
hypad,1,1,1,both,28303715
treethrasher,1,1,0,spacy,28795237
adaptive evolution database,1,1,1,both,28795237
synergy,1,0,1,v2,25420108
*,1,1,0,spacy,32170312
ppb,1,0,1,v2,28270862
dcc,1,0,1,v2,32170312
pb,1,0,1,v2,28270862
polypharmacology browser,1,0,1,v2,28270862
ricelncpedia,1,1,1,both,34038032
a comprehensive database of rice long non-coding rnas,1,1,0,spacy,34038032
genesetdb,1,1,1,both,23650583
a comprehensive meta-database,1,1,0,spacy,23650583
tsvm,1,1,0,spacy,29090077
nb-em,1,1,0,spacy,29090077
database of predicted binding sites for cholesterol on membrane proteins,1,1,0,spacy,30007584
atlas of chinese world wide web ecosystem shaped by the collective attention flows,1,1,0,spacy,27812133
world health organisation,1,1,0,spacy,29974823
heat plus,1,0,1,v2,29974823
assessment toolkit,1,0,1,v2,29974823
health equity assessment toolkit plus,1,1,0,spacy,29974823
assessment toolkit plus,1,0,1,v2,29974823
boolnet,1,1,0,spacy,22962472
vetcn,1,1,0,spacy,31711540
pagi,1,1,1,both,25551156
global navigation satellite system techniques with three-dimensional coordinates,1,1,0,spacy,31383868
global navigation satellite system multitraces,1,1,0,spacy,31383868
novel omniphobic platform for multicellular spheroid generation,1,1,0,spacy,34038078
wtab,1,0,1,v2,33808985
http://fgrtools.hms.harvard.edu/mist/,1,1,0,spacy,29155944
covid-19 canada open data working group was created to fill this crucial data gap,1,1,0,spacy,34267221
cogpo,1,1,1,both,25093071
tlasing of the basal ganglia,1,0,1,v2,25977801
tag,1,0,1,v2,25977801
genome sequence resource of the wide-host-range anthracnose pathogen,1,1,0,spacy,30893002
south china sea,1,1,0,spacy,25977803
ae,1,0,1,v2,25093068
oae,1,1,1,both,25093068
adverse event ontology,1,1,0,spacy,25093068
vaccine adverse event reporting system,1,1,0,spacy,25093068
smoke exposure,1,0,1,v2,25093069
cseo,1,1,1,both,25093069
exframe,1,1,0,spacy,25093072
knowledgebase of standard biological parts,1,1,1,both,21390321
seqc,1,1,0,spacy,27190234
rnaonthebench,1,1,1,both,27190234
mpi facial expression database,1,1,0,spacy,22438875
visant,1,1,1,both,23192546
things,1,1,1,both,31613926
fstitch,1,0,1,v2,26829802
fast read stitcher,1,1,0,spacy,26829802
sdb,1,1,0,spacy,22373359
4store,1,1,0,spacy,22373359
virtuoso,1,0,1,v2,22373359
atag,1,0,1,v2,25977801
consortium for reliability and reproducibility,1,1,0,spacy,25977800
reproducibility,1,0,1,v2,25977800
corr,1,1,1,both,25977800
sewa,1,1,1,both,31581074
sewa db,1,0,1,v2,31581074
galaxy hicexplorer,1,0,1,v2,32301980
hicexplorer,1,0,1,v2,32301980
temperatures of usual,1,0,1,v2,32727974
growth temperatures of usual and rare prokaryotes,1,1,0,spacy,32727974
tempura,1,1,1,both,32727974
tree of sex,1,1,0,spacy,25977773
surgewatch2,1,0,1,v2,28763054
clodia,1,1,0,spacy,25977775
htpp,1,1,0,spacy,32695214
ttp,1,0,1,v2,32695214
hcns-adr,1,1,1,both,30598065
rx-genes.com,1,0,1,v2,33350578
corvus,1,0,1,v2,22373303
kerguelen islands and prydz bay,1,1,0,spacy,25977785
traditional chinese medicine,1,1,0,spacy,25387968
pgd,1,1,0,spacy,32007105
schaplotyper,1,1,1,both,32007105
haplotype construction and visualization for genetic diagnosis using single cell dna sequencing data,1,1,0,spacy,32007105
genomewidepdb 2,1,0,1,v2,26272709
swiftowlim,1,1,0,spacy,22373359
sbol,1,0,1,v2,21390321
molecular interaction search tool,1,1,1,both,29155944
lnc2cancer 3,1,0,1,v2,33219685
stem cell test,1,0,1,v2,32564278
imrna,1,0,1,v2,28730433
practices in manual annotation with the gene ontology,1,1,0,spacy,27812934
computational methods for annotation transfers from sequence,1,1,0,spacy,27812935
